titles,links
重磅：2019年度国家科技奖初评结果出炉！电气领域10个项目入选！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026633&idx=2&sn=b631b7f1439dd45a7bf10ac81f59c915&chksm=bd715dc18a06d4d7fe41722337945c67d2c8a27cb48d4003ed6932e03f639699ef0698b1b20c#rd
福禄克万用表送礼啦！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026627&idx=1&sn=83694558418e6ffd67e756dd99f99de5&chksm=bd715dcb8a06d4dd37610c49aa9a53446903aef4b272070f1794299ae31bde7f383bd8afb8ab#rd
你见过电网十二时辰吗？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026627&idx=2&sn=908532f62c346b6532de3dacfc8f5b09&chksm=bd715dcb8a06d4ddbe2836125cd027aac6f1e5d8e41f3b1b451cc6503f4b91ddc5f69579b188#rd
电压二次回路的接线、运维、故障处理精讲,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026627&idx=3&sn=b17d1d180f243711cb3e9619533b74c0&chksm=bd715dcb8a06d4dd93a3e5b0217a5c5eb9c1c6e1c2ca3c5e1eab45ffd4f74481d2c9720237b9#rd
毕业后进入国家电网，理想与现实差距有多大？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026596&idx=1&sn=8f11903be776dcc9fd30ec25b05c4cf2&chksm=bd715dac8a06d4ba0c1e18778c2c92545c7287da669ed21a11aa26f533012d0fe0cdefb76287#rd
18种电动机降压启动电路图【珍藏】,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026596&idx=2&sn=b64d8ce3129bda4ac249b315dba9b7cf&chksm=bd715dac8a06d4ba9f5394cbc59d4e391d409b3a6668c626d179e57c4148724ae8927a8f61a5#rd
超赞的断路器合分闸、储能过程动画,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026589&idx=2&sn=39e91f128573583ab227229bdaa57982&chksm=bd715d958a06d483d363fe96c1e4db884695d40c54c2c1cd2bac5f30e821e1b9aa61580485a2#rd
国网山东省电力公司2019年高校大学生暑期就业实践活动公告,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026589&idx=3&sn=502b6ed27e0a3d6288a5b8e3e2c8ee93&chksm=bd715d958a06d483d37122f6754e583d4707311f887b0422df919da5ca0a5cdec7727b8bb391#rd
电气毕业去哪儿？清华大学2019就业数据统计出炉！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026578&idx=1&sn=5948a491b36aabca256457e3eed64205&chksm=bd715d9a8a06d48cad79d9f3cd3602339965408a2ed7b0bdbf50abf43d3c71e9be6b64ba683e#rd
40张图，带你看懂“供电系统电气图”,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026578&idx=2&sn=bf64500f59771c53c362daf3ead0fc64&chksm=bd715d9a8a06d48c87bbb630c575746ef172f8c31f4ee4f34ebba73f1f12a3fb7baada199f94#rd
名单公布！新增18所高校通过电气工程专业认证，进入全球工程教育“第一方阵”,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026569&idx=1&sn=594e5e10c4fc5dfa3617c146e97de01e&chksm=bd715d818a06d4973beda144c9e0d61f487c543ccf2cbbb17442c7a99012c6057bbc01cc91d8#rd
大牛多年研发电源问题汇总（受益匪浅）,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026569&idx=2&sn=42a4d16df3d7b6435504893ca721cd0e&chksm=bd715d818a06d4973a1e6cae941ddc485d988e8dc0eeb3c93938046f4bb27682ebffcda22202#rd
近期考研/求职/实习信息汇总,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026569&idx=3&sn=043def4cd3ce197e2db9f2acfdd45665&chksm=bd715d818a06d49754b018a79d8d8a9ebe8167ba3b98f99725c19becf6637eba8cada563cd17#rd
最新电改分析：电网利润将进一步被削弱，或导致电网员工降薪,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026559&idx=1&sn=e1b4f0a092041c6c5284b77ac75222ae&chksm=bd715d778a06d461fa7f427182307f1f4335b64200eb1460a30fe2412e5600dad6f0a0227adc#rd
断路器控制回路讲解（电力人必看）,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026559&idx=2&sn=401b1e1881f26cbb3e33f3656d09857f&chksm=bd715d778a06d461b2fbeeb85a40b37beec3c6ae22a470f21f59c57cfbbecd51a598123a8479#rd
近期高薪招聘信息汇总,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026559&idx=3&sn=1bbb9cd007b050abade71726b510f054&chksm=bd715d778a06d46174dc98a7bcba36e2d2238d918fef281dec26f1268b85c5b12840a8f84aab#rd
智能与环保，这些创新技术与配电神器就能满足！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026552&idx=1&sn=6b7d8249cd548552d310bbdd2306d9a7&chksm=bd715d708a06d46694ca3cb52ca1410ff86cc394319376470e0ccd8ce48023bad77f1e624370#rd
如何一眼判断电力铁塔的电压？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026552&idx=2&sn=0d20648b425260e79e3479c09d05858b&chksm=bd715d708a06d46621afd6d55836568f8f557e3127e280a9513eee88abe2be0428a52fbf3754#rd
如何看待2019新一轮国家电网降薪？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026552&idx=3&sn=c3b6f5db0771d76caae31e1ed72a8400&chksm=bd715d708a06d4669672e229004d20a4a64b5a61ce59b3e7870c9af49b47a69362dfa4522725#rd
最新！2019世界一流学科排名发布，电气工程与电子工程表现如何？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026547&idx=1&sn=93fa39b20ff4235f3c208596ac442e9b&chksm=bd715d7b8a06d46d0593b52fdb9511481b493565cc0d8dce64c6e3276b3bc08ad4ed0d164ab3#rd
变压器下放鹅卵石的原因？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026547&idx=2&sn=d2b35a841519f2d461d58326ebac8197&chksm=bd715d7b8a06d46d48e951f849ae4e76ff77bc3242646808bba7f1c25b8f63bee9c698577536#rd
知乎百万阅读：如何看待2019新一轮国网降薪与电气四虎某系50名毕业生基本都选择国网等单位,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026539&idx=1&sn=00973b8ab3906f1dd114b9b181ad4f3c&chksm=bd715d638a06d475ba8b4ab53a1b4a618a8cf951349d495854c8aad1e0c6e594eaf0d36accbc#rd
1平方的电源线最大能过多少安电流？实际上是多大的功率？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026539&idx=2&sn=13280d772a9fc937ab0b083dcb226e63&chksm=bd715d638a06d4752d517671ecc8480048f7980b87333b0248f55d451f229e046b036f6e03eb#rd
工科排名第二的哈尔滨工业大学19电气考研数据分析来啦~,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026539&idx=3&sn=da1958b9205b2a5c72a3aea2d06b3dc7&chksm=bd715d638a06d4759d83f94d9d5884ce8b0f99609c8cad523ba4a283ee8fc0941a44440c558d#rd
我推荐-20届国家电网/南方电网求职群,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026522&idx=1&sn=fbebefe7aebbacb244f1f7b9e3283001&chksm=bd715d528a06d4444b045f779fbbbae93dcc2b2ca6fc6e0c8f876febedc61cfaa98073a4958b#rd
母线电压异常故障判断与处理,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026522&idx=2&sn=ec1457bad9661fdee0b5b7f60b5a9e96&chksm=bd715d528a06d44415aadbddec90527062377e7e4052abed60d3c4c829291f227bb02e08bf87#rd
官方认可名单公布！要进电力企业？报考这些学校！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026514&idx=1&sn=64a5ee53de99e0bf081b6d955f0c75d5&chksm=bd715d5a8a06d44ced02e5b81b35c006662c72ae6732e30cd98442ab4daecb13482d8a50e4dd#rd
高功率密度快充及PD适配器电源结构（3）：GaN的优点、几种软开关反激比较,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026514&idx=2&sn=3343172841adc85c95fb1a788a1f42a8&chksm=bd715d5a8a06d44c36f69595ba68641fc465c8935d8a5899d1cd279397b56c1b4ed00aef23e2#rd
近期电气名校考研数据分析汇总,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026514&idx=3&sn=22a65e8f4d23bc2f7896c7c2655bb407&chksm=bd715d5a8a06d44cbd9eba766269ea929c7cc25ff801f5a81413654ac668a8dced94f05b3fb0#rd
重磅！2019年SCI期刊影响因子发布，国产期刊影响力大幅提升，IEEE智能电网汇刊首次破10,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026498&idx=2&sn=cebca2ca9f2959db801852e0c2ed9a57&chksm=bd715d4a8a06d45c373434641d46b96036e25b267f91b5d491572b4e7be2158db758193402f0#rd
纯硬件过流保护电路设计讲解,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026498&idx=3&sn=a471b0f0dcff825fbd88a70737ab73d7&chksm=bd715d4a8a06d45c6554780ed339a7ee6dff13410e8d097a66ff58d2c25551fe3f41857d7d33#rd
速看，最新电气工程学科排行榜发布！华北电力大学排名第二！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026493&idx=1&sn=c08f2d871f978fb1eca0dfeba548b111&chksm=bd715d358a06d42392f2f452a43198b021662f3d04c1216cd3c5a92a5a0dbe7d865bfa1422d6#rd
一文理清线损知识,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026493&idx=2&sn=42707af32c0a74e8b5639b62d410400f&chksm=bd715d358a06d42380698f4e82dd55f59ec8b45fcf67e4141e9bc09ec707f44a22e6085a3a9b#rd
电气社招/校招/实习招聘信息汇总,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026493&idx=3&sn=82eef2a8a2406e72f9f0f589225fa431&chksm=bd715d358a06d4238811fadadb0758126deedbc6cad7c71aefecfb8b8d1ab8ba033a8841a4c9#rd
300万元科研启动经费！“醉美”浙大诚聘海内外英才（电气工程学院）,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026482&idx=1&sn=dc673ca4f260f2b4eb2fcec534a4d672&chksm=bd715d3a8a06d42cae5854323c96623cd5615add7177f24735cd292eb16f6ad29bb0395f193c#rd
GIS基础知识，非常全面PPT,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026482&idx=2&sn=eca0aa0d2a00ac11dfd0a0e4e16888e1&chksm=bd715d3a8a06d42c12ae46ab2ac69ca3062e1dae123d8708a9721fbce5ff21fb220f74102023#rd
这个夏天，来军校体验不一样的夏令营！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026482&idx=3&sn=9408da4a2f74e021ad526ba92d00eb70&chksm=bd715d3a8a06d42c4afe1f8928f51cb02a48552b8f9aed462b9fa93c5ecdd2fca61693488a05#rd
国之骄傲！纳米能源技术专家、曾发明世界上最小的发电机，他斩获世界性大奖！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026473&idx=1&sn=7347df0e5e04d584e95e24f9e02e4406&chksm=bd715d218a06d437c05d7374804174f50f9026129bd56265741bea6ec846377ae960eebfc40e#rd
电工必知！双电源自动切换电路原理及原理图,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026473&idx=2&sn=12b3f1faf9b7af2b3291731c9ee1c106&chksm=bd715d218a06d43736ed60080be840e98c5ee8ca4fcac70387511b4fe9e437ba8fa4e3562715#rd
升职加薪必备！实例讲解电机常见故障,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026465&idx=1&sn=146e16710b238f70d2ad0c8ca2c6323c&chksm=bd715d298a06d43f1f7120c989f7c4b40912ca768fc0fc991616d437b62a9b3e02e010025379#rd
41岁电气领域专家，若通过选举，他将成为全国最年轻的工程院院士！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026465&idx=2&sn=8b31f26452d2268d3697bdbbab296397&chksm=bd715d298a06d43f9add4f467a9c0f7fffc2e7c246e7b30f721b4d284529d6bf23553883dc90#rd
史上最全的电力学公式及电工图,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026465&idx=3&sn=6ccc405952025ed7d891bb0bfcf0cbb8&chksm=bd715d298a06d43fb03fcad07d84fda87a53fe12ed040ac2e2dd01357d6424b58f8b51a0342c#rd
电气专业获评就业幸福感最强、最有“钱”途专业！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026457&idx=1&sn=434c200af69ae9cdc914855d1706ed71&chksm=bd715d118a06d4071df463a816d2efd5fc9bd2271465033b1e3fac1235956f5302f0b58ae831#rd
图文详解高压开关柜，超详细！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026457&idx=2&sn=60573ab9e4bc606774e7e27725611726&chksm=bd715d118a06d4076081203429e5e933afa410ebdd8ae6032879fed33ea306c929ed18414fc9#rd
速看，最新电气工程学科排名分析出炉！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026440&idx=1&sn=91d53828386129eee700aa1e2cd82b45&chksm=bd715d008a06d416c2a41b8f08b01beff8f12bee013eb4b1e9f818741ab85245e55f356fad01#rd
警钟长鸣！电网评标专家受贿772万获刑6年,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026440&idx=2&sn=61a14641ce541ba8f573b4f0b7b6b4f2&chksm=bd715d008a06d416eb8a613bc5b1e2bb640cb4512b4fe60a82a397bfad2b8bb219c790ec78c4#rd
一张图，揭秘电力界的王牌保镖,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026429&idx=1&sn=8faa7810f6c9cf1aef2b970fded8ad97&chksm=bd715af58a06d3e30a0e9f187d60c41e5ead068fa93a9bcf9145962f414e70c9966870d15def#rd
6人被刷！中国工程院2019年院士增选第二轮候选人名单公布,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026429&idx=2&sn=49adb5e166754e13edf9ea958ec98284&chksm=bd715af58a06d3e311934ba003997eb4212f962159385caed6785d68d5bba7c0ab6d76798369#rd
国网课件：电流保护原理及特点,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026429&idx=3&sn=a65a041907f79ee881d266b519f9b8ad&chksm=bd715af58a06d3e3ee005863092acf62807c79652605491d2a9d958abbb223e4fa702279a28f#rd
美国封杀华为之后，中国电网被卡脖子的屈辱史被翻了出来,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026420&idx=1&sn=fab18c01c837a1fa25305493b8140ee9&chksm=bd715afc8a06d3ea28dfa7241de61b86a104ccc38429487be9fa84308ec8e0cbb26794133a11#rd
关系你我他，职称制度将发生重大变化！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026420&idx=2&sn=2539135436e74c30bd2089baf12101e5&chksm=bd715afc8a06d3eaeb6ff0322eb393edb94caf6bf20920f1a9e2112eff5e4a3811dba764fa5c#rd
在塑料零件上加10kV电压，会发生什么？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026410&idx=1&sn=5a365e50aaa702a4699c3e3919a47a6c&chksm=bd715ae28a06d3f4e7a3b919e13a42cae976f33f1d4d8e3c93ae3022f6f7a0a233231bddb1a7#rd
一文明白GIS设备结构,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026410&idx=2&sn=907b740ee06466c80b996ef3ea0688ac&chksm=bd715ae28a06d3f452234b1b7e8335c2672aa47b612d77c23148897aba3f7b3f02939052fb6e#rd
19考研数据分析汇总,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026410&idx=3&sn=3372ab909786b0d981e3569b98e51a7b&chksm=bd715ae28a06d3f4a91053597fc337669c6fce95a225e2edadcca010bf4a8cb126525d42eba8#rd
高压直流短路电流限制与开断技术研究,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026401&idx=2&sn=24e67638f47fe8ccb887c242e9fe7f1b&chksm=bd715ae98a06d3ff003e0a5bdd34f121717b282a809435bf82ae684969ca989603a708bf1188#rd
近期电气暑期实习汇总,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026401&idx=3&sn=71f20153ef40e3b9ae5bc6ecd59d5e0d&chksm=bd715ae98a06d3ff6f2882a209040bfec657665fa66e0a66696b1fee8ff0fffa47dc909e0533#rd
要进电力公司，报考这些学校！盘点12所最受电力企业欢迎的大学,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026361&idx=1&sn=02bd550fe704ac7a31e3756d566d180d&chksm=bd715ab18a06d3a72f46b1dcf720b609381193282ce4d259d7fa365fefdc8af2dbf1e2e715d5#rd
重磅发布！国家电网“三型两网” 报告,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026361&idx=2&sn=4e81013c45f32225a6e992bc833f5bbd&chksm=bd715ab18a06d3a7ac45eb18c0e168bce1cf9acf7e96a9ea93f805bbf8738fc39a4e82ec35d5#rd
重磅！电气工程硕士划归能源动力(0858),http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026354&idx=1&sn=c1a29d99271d534b10c8c51da33dd23b&chksm=bd715aba8a06d3ac7a9c3b43bbf6272b5823dd664f75d09e22689111bd7f03128e96880a5f3d#rd
断路器360°剖析解密,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026354&idx=2&sn=0446c9df7a2027e5f9effae5241ffd43&chksm=bd715aba8a06d3acacd443beacfef355b6bc65b3129f8d88af854a4462337cc3338899074887#rd
业内唯一针对电气工程的考研集训营招生啦！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026344&idx=1&sn=3f5a43e481d4db024a99b10e481f53c3&chksm=bd715aa08a06d3b6ec8895201553120568ca2036315e2fb5870b7f5183e6f125f3c19c0e5ae5#rd
自动控制原理图精华版，老电工看了都说太全面了,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026344&idx=2&sn=d914b07fd1daa3284b682042b4c8a7f9&chksm=bd715aa08a06d3b6bafbbf1dee6886d31d0d823e64ac1a7ba83021ddf846a3263e555d910b36#rd
清华大学电机系李永东教授当选英国工程技术学会会士（IET Fellow）,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026344&idx=3&sn=7d418c5aeb3efeef5d9f36d7d0051ff0&chksm=bd715aa08a06d3b6d3e3a865535c812009763f11832b0c0bc8a31dc4139ff71eab34be1eba52#rd
快到碗里来！西安交大电气学院2019年全国优秀大学生夏令营通知！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026336&idx=1&sn=a62d36b412b386d3ee8f9ac6aa2cfbf1&chksm=bd715aa88a06d3bee73b996583186e930db7d2bd286f2c844242bf223661362fa40816c42e0f#rd
电气控制原理动图22张，超赞！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026336&idx=2&sn=f013a38b8832d67faf86bacf77a89aba&chksm=bd715aa88a06d3be4e1a8bf62083009b35549787a953e0b6c4434f8104c4a6000112561713f6#rd
20年电气电工老师傅经验之谈，字字珠玑，值得细看！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026329&idx=1&sn=46560ee91267a0e0378abba13f5bf521&chksm=bd715a918a06d38756315848e16e591cf3f3918b2b655231543083549ae158a4bfd291348ebe#rd
电网建设施工作业人员典型违章100例,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026329&idx=2&sn=0a84a5ae10de46d49068f5aefae573d7&chksm=bd715a918a06d38748b710efb291d90008940f80823a68c13896447f3de7d2124d09dae2c422#rd
2018年平均工资出炉，IT行业居首、电力行业位列四强！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026316&idx=1&sn=59d8f193becf08c13000b1faded5176d&chksm=bd715a848a06d39273c2129314e5800d5d986b3da46dad574be2494bf2a1d0442c6c0399e00e#rd
学电气奖学金最高42万元！这个培养计划你必须了解一下！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026316&idx=2&sn=fe66bb10002d7aa397c7e0329d687aab&chksm=bd715a848a06d392eb6f0437f9854f71a17293691c17911bc1ad51dbcaf28f99a20541c58982#rd
“电力黄埔”19届录取超600人，火哥带你了解华电考研最全数据！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026294&idx=1&sn=372250ef97730275358c7c05365afff8&chksm=bd715a7e8a06d36845bbd03161c462d834f69646b840a3adc3a6bc11b9be4379ad98b5c48238#rd
清华大学 | 主动配电网能量管理技术报告,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026294&idx=2&sn=71a56b2bc052f063ae339090e5c2bb7d&chksm=bd715a7e8a06d3689271f707d4092119fefb3f7e5ff3bc6199096708d5ea8750ca9f9e89cc21#rd
上交、浙大、中科院电工所暑期夏令营通知出炉！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026274&idx=2&sn=b846899fa47dab27cf1664e8e1b8fe8f&chksm=bd715a6a8a06d37cfdd482b74eb85683957676da7927a6cb82ddba5c0a6f0fb7be4886feba88#rd
110KV变压器保护常识,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026274&idx=3&sn=778e412ba9c562fcbfbda25ecea4ce65&chksm=bd715a6a8a06d37cfb058457a12948b096a9cc6302226bd2c6c5f642e1c02f2f5353a036290c#rd
只要直博、双非可报名，浙大电气保研夏令营通知出炉！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026269&idx=1&sn=07204d6fbcde49cf4bc8ebd9b1d15e3a&chksm=bd715a558a06d343845e28c314292a1f58c09123ce2b046ca173cb20206f50fb347dedc8221f#rd
电气一流学科+国家重点实验室！河北工业大学19电气考研数据分析出炉！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026269&idx=2&sn=63280061db6ceb7c417520520646d5cf&chksm=bd715a558a06d343805e4fc1b1f3f488fb57ddf073f13e662f8459cf5ad48429e1915ba60e93#rd
祝贺！曲荣海教授、李若梅高工获IEEE大奖！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026262&idx=2&sn=b53746ad42435e8a22a4390bb3f07f50&chksm=bd715a5e8a06d348ebdabbb2aacb875a824e39efa26b0d51c135b95a97fb5ec7b6baaa4f68f4#rd
电气工程6人入选，中国工程院2019年院士增选有效候选人名单出炉！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026256&idx=1&sn=6df64e56e0e1664cd726bbbe54c6e533&chksm=bd715a588a06d34e3c4db46bdb652a5bba07faf7c1f230ff993f4e28f9fecba8da4c6724f376#rd
电气毕业工作8年，深圳全款买房！记住：拼的不单单是技术！【受益匪浅】,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026250&idx=1&sn=7651aa638a495878d24be153d6fbb75d&chksm=bd715a428a06d3549d6bfa2c9164c27268b2c4385ea24d25c7adc7935156e0388e65f3e37506#rd
喜讯！华中科技大学电气学院两项成果荣获湖北省科学技术奖！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026250&idx=2&sn=8f3bcecbaca8475113442a7f55e42114&chksm=bd715a428a06d3544e680bece32683818249e55fa8c8a37c1bcb09e49d99a55261149ade6a37#rd
祝贺！葛耀中教授获顾毓琇电机工程奖,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026235&idx=1&sn=344f0d4f310a69a2063106ca6f8c4647&chksm=bd715a338a06d3253938a3cc528ef8d52439f868bf34499edea3902b67f16d5c97cacd03a4bd#rd
考研系列 | 第九讲：数一148大神，合工大电气考研学硕第1、总分430、，小新学长直播互动来啦！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026235&idx=2&sn=88dc4f3c69b075b3d6c1cfb277ee6606&chksm=bd715a338a06d3257464327cbc12595649cfcd44e67bc35f4b661e0605921f02df7edd32be5e#rd
近三年国家科技奖及国家重点实验室评估结果统计出炉，这些高校表现抢眼！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026227&idx=1&sn=ec6242d9b956257b672fe3ebb48b5b63&chksm=bd715a3b8a06d32db78a9fc42dfc052295ac81600d6513c360a35a6db41f26e91525dd6fa529#rd
电网考试往年精彩面试题目集锦,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026216&idx=1&sn=a6b670f056fd31b4635b48c06f2dbf13&chksm=bd715a208a06d33689d26f254a54af04e45d4f9efd44d9ba2e97ca312fdd9f67b34f09993762#rd
南京航空航天大学电气考研数据分析出炉！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026216&idx=2&sn=2d2b8d065eff915676c1544e26ee5753&chksm=bd715a208a06d336d354c888a2c67e05bb066a10637082bf1a4b8323b518d5ad805eb8d41cd1#rd
将测试做到极致，这就是我！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026203&idx=1&sn=570d2fc026be67f45718f5828031cee0&chksm=bd715a138a06d30546c6f4edc7666712132aa0a485124edfbc2a3b0f061c193f1eead5c12958#rd
教育部发布：电气类专业拟建设120个一流本科专业点，附预测名单！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026203&idx=2&sn=e4f027875a84c9f7d8b080c562c665d9&chksm=bd715a138a06d305b67f4c4128ec47ab9912c444cc0ee661a7648f32bc2e589f0bef016c2fef#rd
速看，电气领域2019年度国家科学技术奖的受理项目！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026191&idx=1&sn=5e88b26f89330b83655787173e82d46d&chksm=bd715a078a06d311984685bc49fb3f2e2fefb493a2defa38e57cc795710da3aa5d2015e39da8#rd
2019电气考研数据统计分析汇总,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026191&idx=2&sn=2c56b729c3540cc449cef09e8d232727&chksm=bd715a078a06d3110638085aaa3b4433d6671cd712f2a7d406e95fc40d1323914e977db5b219#rd
待遇优渥！招聘6类电气工程优秀人才，配套经费200万，房补150万！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651026179&idx=1&sn=0a44e6c9da576121aa2db7dc087dae29&chksm=bd715a0b8a06d31d72df11957b9c33e7693110938f8148eeeee1c41ad84e0ee34eb9438b371e#rd
